0.8448005964251896D0
-0.3694298926790545D0
2.71814004393137D0
1.5730558273184805D0
4.566376126679714D0
0.4570495015082888D0
0.6011399091975798D0
0.42433225699835897D0
0.34622346366723983D0
-0.7102458282381134D0
-0.9155356032648392D0
2.2558130055827164D0
0.9734870632316317D0
3.457836359209641D0
0.9297716861767146D0
-0.059520363409583665D0
0.33431186807313684D0
1.540773555852792D0
5.2207421732865935D0
1.3027387257115481D0
0.8731915967263468D0
1.2934160974902909D0
0.21246660962233305D0
0.8620053476357694D0
1.4425257682860548D0
1.4424848553554763D0
0.1873588070493929D0
2.3510253818971756D0
3.0948222293394956D0
1.8842543923963289D0
2.3499922247947342D0
0.614891166900215D0
0.5416473564486504D0
2.0270175441962537D0
0.8127204053965712D0
-1.4990912548116433D0
0.9180617846876185D0
-0.08455267881951356D0
1.7795166970659748D0
2.2829515135621863D0
-0.36508549409038205D0
1.10342690280115D0
2.043611317771815D0
3.8856649841566386D0
2.359123579356056D0
-0.9198643345870765D0
1.101460392438659D0
4.499045705711868D0
2.9089883432678825D0
1.220112584970637D0
1.3877137241290505D0
3.2331582431938997D0
-0.2872859975921076D0
0.4770221292031179D0
1.295031645270916D0
1.6439461758469074D0
2.217437887802943D0
0.8830208377256571D0
0.7869297556564183D0
-0.0948633766008935D0
-0.2765267071424434D0
0.24475707492721605D0
-0.35247774107409047D0
1.1609188129844024D0
1.5268248876001453D0
0.2539495130590686D0
2.050035715414241D0
0.9632366248247317D0
0.8385953425019403D0
1.7909472347426876D0
-1.5667610800547294D0
1.0906050572139219D0
1.2203889259431495D0
2.060872892775575D0
1.0001925960870905D0
1.9345420606865735D0
3.3411981892387868D0
0.9277852987930316D0
2.035044291940872D0
-0.5238177491646905D0
1.8792345758972824D0
1.343162008067898D0
0.8377876581891491D0
0.5282210581049879D0
3.5404589277229794D0
2.0162962716983737D0
1.5329424912531582D0
0.25670710551731285D0
0.8728610700171116D0
3.165449347546947D0
2.4830259612603287D0
2.4968172491971785D0
0.1961094891187778D0
1.7828245290925149D0
2.6813172611652187D0
1.066852439269363D0
1.5973940821066561D0
-1.0284891471355022D0
-0.17562525321478195D0
-0.6665641696763566D0
1.5630400889826404D0
0.9219353333804458D0
0.7503840874574097D0
3.7743182721325796D0
-0.2571450494508675D0
4.508828422911613D0
1.7521954721909831D0
4.020044350923398D0
0.354050987932413D0
-0.46397738326231563D0
2.157864406531664D0
0.9548071609876536D0
-1.1987999648351235D0
2.142597796124475D0
0.5268553699378627D0
1.4581074870344053D0
1.686380481965041D0
1.351134836264507D0
1.7717936694066538D0
0.07161214966680086D0
3.234378168165083D0
-0.6515998774726302D0
0.06319371480514069D0
-0.6138666896343721D0
1.9331473280145313D0
-1.3076831245072857D0
0.49801746691011045D0
0.20880012738660414D0
0.3361170003529187D0
1.3951599858645212D0
0.7269960071178918D0
0.1452795268993054D0
4.584554911663067D0
0.2035389313855206D0
-1.040768637023142D0
1.0703749168156338D0
0.6153128318609293D0
1.431115031690394D0
1.8178385143436124D0
0.09582853054350216D0
-1.1282606601354743D0
1.0902197712787451D0
-0.09366219032258638D0
1.1049169401954106D0
0.04916405424693959D0
1.268253306938334D0
1.8719871202970104D0
4.184578568000878D0
1.1052395795896557D0
0.7377885185023491D0
0.012381429923327025D0
0.4404891188840455D0
1.7226006618452474D0
2.4675456073501905D0
1.0433779735003759D0
1.957895566370468D0
0.7401534609744056D0
1.4209988866066614D0
2.4729329888747715D0
0.6486259316560349D0
-0.6642122631935423D0
1.0281604025760955D0
2.690640367688193D0
-0.10424446761515749D0
2.0599396187596226D0
1.9515167659673496D0
1.8315377857325497D0
-1.0076261669460056D0
0.6212444900176962D0
1.4312034178894253D0
1.7798950797857267D0
0.4367556306028349D0
1.42456868940259D0
1.7020373338686152D0
1.09631614917776D0
-0.4540436929290441D0
1.5640135468084952D0
4.289119573784828D0
0.8468408627785112D0
0.9360999162662336D0
2.387909519668044D0
0.06428032561125363D0
1.4878953142733666D0
0.9566905433847056D0
-0.4625497058548776D0
1.7540977414648284D0
1.1941984814361843D0
-1.2272894710981403D0
-2.2244847257808553D0
0.6249106691606705D0
1.1501587461543383D0
2.604190756386403D0
2.3208779946641247D0
1.4756161543507482D0
0.747437055557358D0
8.686746667393415D0
0.7933617453427758D0
4.720220593583447D0
0.3065264104588489D0
-1.8600834924703018D0
1.3933670172874706D0
-2.778655820457301D0
0.5874683929632929D0
1.3143261256510566D0
0.3455625246688435D0
1.192261738896648D0
-0.22381946246311202D0
0.3701047206503877D0
2.6165466740383536D0
1.6267661117154044D0
0.29041991553404944D0
2.2711688958640486D0
1.8061138434178734D0
-0.6948114601766013D0
1.3376575033477818D0
1.3629566020746748D0
-0.467933402410487D0
2.3710370975529647D0
-0.5507843038999989D0
0.786837004472983D0
-0.48739335245150717D0
1.3459421698704925D0
2.3794627870021685D0
-1.0407059195033885D0
2.2331662000625543D0
2.730053561375991D0
1.9025897759180581D0
-0.42345702580210665D0
1.359951988771648D0
1.7862825992889668D0
1.2652817865890345D0
0.9557955306766451D0
2.357922765739815D0
0.721170537005321D0
-0.6874761171045124D0
3.92393867761844D0
-0.9342448092576023D0
-0.8267542138442379D0
1.4661206316183328D0
1.8037457704922255D0
1.806282714620672D0
0.6153194553880911D0
1.2456062050694876D0
1.5612467725259704D0
1.3649955365807387D0
0.4279015856962643D0
-0.5315759115914426D0
-0.30024343963108746D0
2.1004187667367242D0
1.0516365238055796D0
0.3189154202488953D0
-1.1381309853862338D0
1.7521487275206413D0
-0.14884806574508072D0
1.2342650790314442D0
2.349164591016657D0
1.70379084851494D0
0.45337767582182575D0
-1.4607722776181487D0
2.890564255819868D0
2.0590731462270737D0
-0.37406854548917623D0
1.930175147906739D0
0.4193185779466285D0
0.6981769929702579D0
0.6881856934927111D0
0.39013772427321086D0
0.40893743452230624D0
3.315856479075655D0
0.1682855217027015D0
-0.780841862096094D0
-0.2976149472921095D0
3.4736088102342237D0
4.023300674671012D0
1.0254507254753045D0
2.4130771909806144D0
-1.0481964903044263D0
0.40929798717164223D0
-0.6372475502737265D0
0.7666015473107293D0
0.9180077500688999D0
5.985796900453966D0
1.4168522261443302D0
1.6723185154861158D0
0.06945044451358069D0
0.4225063784726151D0
-0.39408288096413835D0
2.147433127024564D0
0.3740763045364261D0
-1.1829900124652817D0
4.015529155586657D0
4.764152529211782D0
3.042650780771228D0
-1.253695287581574D0
-0.5679395408958113D0
1.3711113017137646D0
-0.77480758389704D0
0.5022022525180516D0
1.3178334189729601D0
1.372250706192716D0
1.9485811991481632D0
0.7125048899319848D0
-0.010234561981664933D0
0.4098224130934557D0
0.3611543793362002D0
0.38020915449743065D0
-0.4542513812633703D0
1.2802754827771963D0
1.7846390338176488D0
2.888611077024303D0
1.456325573969255D0
-0.8024483918928059D0
0.43096671691316624D0
3.659333394914714D0
-0.11277801576752775D0
0.47217571860840857D0
1.3628948576090307D0
0.7293016393790347D0
1.2535074951869731D0
2.524391481927039D0
0.8524172618614115D0
2.1283710236881506D0
-0.09460432782163605D0
1.8060226145281384D0
0.166771109522456D0
-0.8201754471333549D0
0.06448246160314515D0
1.045243530253606D0
-0.6968778232600692D0
4.135032386666916D0
-0.41775980744588925D0
1.150501144563306D0
2.3355937139545038D0
-0.06847827791769114D0
1.5987590309192217D0
-0.4352793963638733D0
-0.17103325554421034D0
0.5529482974380349D0
0.5216589305839843D0
6.700838660273449D0
3.489171403276497D0
0.7073660944954485D0
1.256386645473256D0
1.4627942068599644D0
0.023859855662800467D0
-0.2912018142774937D0
0.7031501043548253D0
1.140339885813034D0
0.8348621369282653D0
-0.4245921568589601D0
1.0872143315939578D0
2.547906771089897D0
2.215734383445581D0
0.26281989397110883D0
2.495667951428114D0
-0.021323323649054426D0
-0.318020346255313D0
2.334264133843945D0
2.2263258120597174D0
0.3681893963923285D0
0.551361408544039D0
1.2264943794980676D0
-0.3844379001884372D0
-0.21872946942688898D0
-0.8575005009540644D0
2.0783602664060927D0
2.922581026789004D0
0.6796687665234528D0
2.5457998513991265D0
1.708710282707048D0
-9.203923087974658D-4
-1.3215997827971004D0
-0.31365790407333294D0
1.2869656872061628D0
0.411505444529619D0
3.253352385169503D0
0.8162925726517292D0
4.0658368897788D0
-0.9121157065852205D0
0.2026300586055993D0
0.7761626801271284D0
-1.2609622838195949D0
-0.24814762725398554D0
0.8328624590155703D0
1.5994376905824261D0
-0.32704295332459926D0
1.3758784227400727D0
0.9995650606674636D0
1.5077220238578972D0
2.7764305961213713D0
-0.2637692324974962D0
1.0373914935555653D0
-2.015427035966792D0
1.064579733772895D0
-2.107375655528746D0
-0.315161658377934D0
0.5587944652842108D0
0.11007938809511414D0
1.274251912199473D0
-1.0943947938698635D0
2.6522161334545378D0
0.4558992375922519D0
-0.31928783553282447D0
2.711519609109624D0
0.00805614869555868D0
1.9756825364221116D0
4.478124836433712D0
0.7441435085866713D0
0.5679798668430008D0
1.0702888093314749D0
0.9118869453945551D0
2.891403086109089D0
0.3933413798527462D0
-0.12272457015365956D0
1.0035291422760948D0
3.421689273651305D0
0.7945725053990454D0
1.2552767689167397D0
-0.38062628257470466D0
2.5127073514665024D0
0.0418211264552758D0
-0.22095651299679758D0
2.2122563247481297D0
1.645564234590214D0
0.2057106930318665D0
2.0061071617277078D0
1.9965923004863861D0
1.6144682647030177D0
0.06660735757078085D0
0.8343829597327752D0
1.5536908490117607D0
0.8879339586462108D0
-0.4287201742663662D0
2.586333185667801D0
-0.8055832992664657D0
0.888427445771424D0
-0.962155874837116D0
-0.3860806432897516D0
-0.6032909894620264D0
-0.029648438166560154D0
2.1105259119848796D0
0.8985765714682077D0
-1.2212668046316513D0
0.2571670497643095D0
-0.7069634696345964D0
-0.3001640323253243D0
0.48111937864445975D0
0.7055900145487628D0
3.2105174920785835D0
0.6458230415397636D0
0.2657970831385013D0
1.1155327251756164D0
-0.7547765720365562D0
2.100638328251523D0
-0.38010138783610314D0
-0.9153471926775925D0
3.7707982404529963D0
0.8386729532128787D0
1.0444384602684667D0
0.010724648656819769D0
3.522996040899942D0
-2.1338099758330067D0
0.7411718940100865D0
0.8992073941794113D0
2.097920528877917D0
1.2532427471754055D0
0.0603885688875176D0
4.3848743787494975D0
0.7308411192368266D0
1.6128591084098123D0
2.375534509642095D0
1.570792915445942D0
1.43695662727736D0
2.1254191985598725D0
-1.2993610386193837D0
2.8554947390411107D0
3.8340989451890746D0
1.0786061904940714D0
0.8704436722856977D0
1.7340502517276353D0
0.9646838007992862D0
3.2561413495057465D0
0.39122452865357216D0
0.9673431106677477D0
2.1838808297748966D0
1.1219027122563534D0
2.204053301126138D0
0.0880370675567762D0
-0.511415275759977D0
-1.2425441200987843D0
0.8869750118052235D0
0.33565473089194864D0
-0.27648544563197697D0
2.087997249518942D0
1.4126334553432265D0
2.018358812014135D0
0.6781805579459725D0
0.2670724310680872D0
0.21722323631678042D0
1.5183381796150897D0
0.2511743747055139D0
-1.435289126264591D0
0.6100953644576275D0
1.0598221803211714D0
0.14872502430228565D0
0.8050817014196174D0
0.641969805707811D0
2.3950086782342233D0
-0.5734358327898494D0
0.40910968418226434D0
1.057661551972664D0
-0.6952524752234437D0
1.2817164006432122D0
0.6854433038881903D0
1.6797328549497692D0
5.604184839832372D0
-1.577036963376562D0
-0.24545932263447667D0
0.4927360579036394D0
0.47497938624953995D0
1.8457738531445116D0
-1.704414689381071D0
1.236031885459145D0
3.4593532753959426D0
0.814538517527557D0
1.9600994523565825D0
0.905968735568222D0
2.5177950119423573D0
-0.5529305941848877D0
3.923440644885015D0
1.866242695348312D0
-1.2046284879228086D0
2.8918254008217135D0
1.5582381978439832D0
-0.4438227604987083D0
0.5008719892359353D0
-0.12507353665495025D0
0.03151826239224298D0
-1.2529013999243759D0
3.852692266118914D0
2.1046415043566795D0
1.4934017264065598D0
-0.4172375155010023D0
1.4158227224667403D0
0.4615142155274022D0
0.20119821463504595D0
-1.4051274447066595D0
0.22452574839223402D0
-0.4440696125024738D0
0.2747267229200479D0
1.6374121537768298D0
-0.3135520314148077D0
0.9685329938547697D0
-0.06987967445973788D0
1.7397782426873762D0
0.7564036366834767D0
1.0868452965368083D0
1.6355860047390762D0
1.519333585068891D0
0.31499068946724956D0
-0.6368852862318459D0
-0.11689126155121948D0
2.991211516591351D0
2.1093749417412444D0
0.15571321900571222D0
0.7147310018404911D0
-0.13829600350866045D0
1.3392087376051909D0
0.5905732461073145D0
0.9247345266948575D0
0.8813135351923023D0
1.8021884763581206D0
0.8749687224023335D0
1.7025790776615741D0
2.4231112558043035D0
0.6037051513220988D0
1.4057414582427703D0
0.8180732728843771D0
-0.3406257234413197D0
1.8334865039527002D0
-1.2806753766567511D0
-0.6671163423454859D0
3.054214969503777D0
0.9661515825082412D0
-0.428499307842249D0
0.42373074009566297D0
1.622491957398412D0
-0.038332175647231015D0
0.31984316800585927D0
0.6666541670568604D0
0.6018078276362548D0
0.6505853901402524D0
-0.11445020527425159D0
1.5008534697233082D0
1.3908213781624832D0
0.13903376706598547D0
0.4955730056823341D0
0.6313588027520075D0
0.11981961610603398D0
1.4230323467137724D0
-0.271865396303973D0
0.01937230243436383D0
1.102514300410469D0
1.1756406101302106D0
0.1863886017519154D0
0.3466698459146538D0
3.532774266840957D0
2.0819024088592455D0
0.27145161714776855D0
-0.21145137868656522D0
0.15389294687698862D0
-0.5944401227221456D0
0.4882892274142504D0
0.06189531068113581D0
0.00803651133056732D0
1.6182774084407634D0
0.9574875480917334D0
0.5585923267131276D0
0.9513444138017471D0
4.70418289394374D0
-0.21070732592760666D0
3.342045746528335D0
-0.03408940808005323D0
-0.1652371901426074D0
1.589502613776302D0
-0.37739159654940824D0
0.978534145645628D0
0.24827366043373908D0
3.804473922204732D0
-0.27124555562381314D0
-0.990233716522589D0
0.5177100652157232D0
-0.4412447256371705D0
-0.00764812062781886D0
1.2968615439715234D0
1.2077770504733913D0
0.6715310619953057D0
2.7729906391376753D0
2.7264935201374194D0
0.29823755778945027D0
-0.7178775138559856D0
0.7739101950552716D0
-0.18722793652901182D0
-1.3618789190747975D0
1.9643035359096435D0
0.6841658753583396D0
2.1516086287116334D0
5.331236702871762D0
-0.5499720088959437D0
0.2630083746110454D0
2.8703613032642803D0
1.083886417832424D0
0.47872880699072806D0
2.298252448449752D0
1.1699971487675953D0
5.722597505946418D0
-0.7019375690052836D0
0.5884417487966251D0
1.9594759286733079D0
-0.12903489962830406D0
0.7892346134225646D0
2.323538385970688D0
1.6603010105949645D0
-0.4270428484102209D0
4.1316227780686345D0
2.8402354502206415D0
1.1036047702931415D0
-1.31693139694298D0
0.5691632448744837D0
0.9620526451254077D0
2.4979392691375635D0
-1.0993008482554885D0
-0.9284545603983393D0
0.6884695246106379D0
2.977915419591964D0
-0.11281267282929305D0
-0.7494425469566527D0
0.8641301284892033D0
2.517888800389955D0
1.5000408886589272D0
-0.261683438701374D0
-0.8878701452475226D0
1.0597806728716537D0
-0.28407408011468294D0
1.6624676815651374D0
-0.46033261247766843D0
0.4699482417624376D0
1.0175230168483442D0
-0.22622852913248281D0
0.7980179591617833D0
0.9947207208042727D0
-1.2303748203360434D0
1.0823712382459896D0
0.1447310071810014D0
0.4145746496668831D0
-0.5851663768780205D0
1.0303534714521818D0
0.2728189941232374D0
1.9455688611981314D0
1.758610991110723D0
2.606827445223973D0
0.7647877458595458D0
0.28395520109149563D0
1.172164765880446D0
0.8354277337431983D0
0.46619021696872504D0
0.9102985392664209D0
-2.0128933756325544D0
0.24337443912007095D0
1.0084816275619088D0
0.5593166985521439D0
-0.8353920019861678D0
1.565314016010838D0
0.2856475062511189D0
1.0328783113243787D0
3.1078519893522216D0
-0.48429667760107353D0
1.2741729808422395D0
3.94725665347302D0
1.4289009154668684D0
5.162338345029098D0
4.136115487703805D0
1.515907745120774D0
0.32447165917668475D0
0.7371357429110064D0
-0.5785168880347864D0
0.6011250219161725D0
0.7802314815359297D0
2.416026311979589D0
-0.7601229571597052D0
1.8205341685972032D0
-0.3388041724495884D0
2.4924549566814234D0
2.078792888187002D0
0.538479414239043D0
0.3323435416750381D0
1.1240940157917574D0
0.40372467919574834D0
4.739622473746873D0
0.9014266441517874D0
2.652990444623535D0
-0.3397362320812103D0
1.5869941073540352D0
2.7279577389842813D0
0.12802049429064377D0
1.4457436532672747D0
-0.4403881407985174D0
0.8997374286238469D0
1.5882040598155787D0
-0.8369552723871567D0
-1.0157869852751318D0
1.5895409172586343D0
2.1417813334452185D0
0.6322062073138301D0
1.90279945474948D0
1.0922246948789645D0
0.13175763496690462D0
-1.212006823216763D0
0.2929870188610554D0
0.07629979307764678D0
0.7170299611643599D0
3.8286717619046717D0
1.2247799590121153D0
-0.4882480262063282D0
0.41004933435716706D0
0.3512526364875572D0
2.7415895741594767D0
1.5846428652631208D0
1.0381895680334028D0
3.370448105645076D0
0.060535419336179785D0
-0.0862283087598037D0
1.3685234841136964D0
3.841675525510674D0
-0.6519501279762782D0
1.0498861842301217D0
